image_id,image_category,aspect_ratio,camera_make,camera_model,iso,aperture_value,focal_length,exposure_time,total_days,stats_downloads
f951f84286,Featured,0.67,NIKON,NIKON D5300,100.0,1.8,35.0,0.00025,1543,32003
c313c5da53,Featured,0.75,APPLE,iPhone 8 Plus,500.0,2.8,6.6,0.03333333333333333,1308,21138
89e1e783cc,Featured,1.5,CANON,Canon EOS 6D Mark II,400.0,6.3,400.0,0.002,1470,3963
11a793c3f4,Featured,0.56,SONY,ILCE-6000,2500.0,2.8,16.0,13.0,1343,2519
ef2c85094f,Featured,1.5,CANON,Canon EOS 7D,400.0,4.0,105.0,0.0025,1953,1972
e951e50247,Featured,0.91,NIKON,NIKON D5100,100.0,1.8,35.0,0.00025,1380,12552
2ea2ffd22b,Featured,1.5,NIKON,NIKON D3300,200.0,8.0,18.0,0.008,1333,13317
a94c8d649a,Featured,1.5,NIKON,NIKON D70,640.0,5.6,240.0,0.0003125,1268,1684
b960f1230b,Featured,0.67,SONY,ILCE-7M3,100.0,4.5,24.0,0.0015625,1189,695
d1e29a68d0,Featured,1.5,SONY,ILCE-6500,200.0,1.8,50.0,0.000625,1562,1880
a37a296529,Featured,1.5,CANON,Canon EOS 5D Mark IV,400.0,7.1,25.0,0.001,1568,2949
4f5b88b74a,Featured,0.82,CANON,Canon EOS 70D,1000.0,8.0,300.0,0.0025,1532,691
77424cca9c,Featured,1.78,CANON,Canon EOS 550D,100.0,7.1,21.0,0.003125,2565,8059
15c3258c02,Featured,1.5,NIKON,NIKON D750,100.0,13.0,24.0,0.01,2755,6294
4ffb6cc92a,Featured,1.63,CANON,Canon EOS 5D Mark II,3200.0,5.6,300.0,0.8,1166,16696
97a930c5bd,Featured,1.5,SONY,ILCE-7,125.0,4.0,200.0,0.004,1018,1206
3b68048979,Featured,1.5,NIKON,NIKON D7100,1600.0,9.0,270.0,0.0015625,1580,5581
8ec1a1f868,Featured,1.5,HASSELBLAD,L1D-20c,100.0,3.2,10.3,0.025,1292,4071
1efe0345aa,Featured,1.37,PENTAX,PENTAX K-7,100.0,3.2,35.0,0.01,2687,5055
f8d4f8cee6,Featured,0.67,CANON,Canon EOS 5DS,100.0,1.4,50.0,0.01,1307,993
b226eea633,Featured,1.5,CANON,Canon EOS 80D,100.0,4.0,24.0,19.0,2100,5384
2d5f2d324f,Featured,0.67,CANON,EOS RP,50.0,1.8,50.0,0.0005,1106,1944
48bb4b3539,Featured,1.5,CANON,Canon EOS 7D,125.0,3.5,30.0,0.0025,1071,1877
ff825bdbc3,Featured,1.5,NIKON,NIKON D4S,100.0,4.0,500.0,0.0003125,2017,22224
04c53babe9,Featured,1.33,APPLE,iPhone 5s,32.0,2.2,4.1,0.0002680246582685607,2682,4662
cb30abed57,Featured,0.67,FUJIFILM,X-Pro1,800.0,5.6,35.0,0.00028571428571428574,1199,1010
61a8e1c895,Featured,1.5,SONY,ILCE-7RM2,100.0,6.3,24.0,0.0015625,1267,19672
d138694c9a,Featured,1.5,NIKON,NIKON D750,100.0,9.0,24.0,10.0,2256,12231
9ab88215eb,Featured,0.67,CANON,Canon EOS 80D,400.0,1.4,50.0,0.008,1396,15274
e0d08d76d0,Featured,1.05,CANON,Canon EOS 7D Mark II,1000.0,5.0,278.0,0.0015625,1472,27300
48569e64d4,Featured,1.5,SONY,ILCE-7M3,200.0,1.8,85.0,0.01,1569,3274
30520d7af6,Featured,0.8,SONY,ILCE-6000,100.0,5.6,16.0,0.0015625,1386,3130
cadeb13df7,Featured,1.5,NIKON,NIKON Z 6,100.0,7.1,105.0,0.005,1025,2076
4216b9bdf5,Featured,1.5,NIKON,NIKON D3100,200.0,5.6,180.0,0.0025,1257,992
ebaf617254,Featured,0.67,SONY,ILCE-7M3,320.0,4.5,18.0,0.01,1405,1800
b023fb8590,Featured,1.57,SONY,SLT-A57,100.0,13.0,18.0,0.00625,2429,4634
bff51551d5,Featured,1.5,NIKON,NIKON D5300,100.0,1.8,50.0,0.00025,1467,3776
4d5c8cc85d,Featured,1.5,NIKON,NIKON 1 V1,100.0,10.0,30.0,0.00625,2501,43427
cd234e5931,Featured,1.78,SONY,ILCE-7RM2,400.0,4.0,70.0,0.003125,1308,2501
e69b380acb,Featured,1.5,CANON,Canon EOS 6D,400.0,14.0,17.0,0.004,1131,4823
8fb4f6fe11,Featured,0.67,CANON,Canon EOS 6D,800.0,2.8,35.0,0.0005,1575,266
70c82591c5,Featured,1.5,CANON,Canon EOS 5D Mark III,100.0,11.0,17.0,0.03333333333333333,2537,5031
dbec220f45,Featured,0.67,SONY,ILCE-7M3,200.0,4.0,58.0,0.002,1318,1105
1a0487f452,Featured,1.75,SONY,ILCE-6000,100.0,8.0,50.0,0.01,2715,32107
ba6874fe28,Featured,0.67,SONY,ILCE-7RM3,50.0,1.8,55.0,0.003125,1173,1350
bf005fae6d,Featured,0.67,SONY,ILCE-6500,100.0,9.0,70.0,0.008,1102,4233
64b1028657,Featured,1.5,CANON,Canon EOS 70D,1000.0,5.6,425.0,0.003125,1511,2230
27075235c7,Featured,0.67,CANON,Canon EOS 1100D,3200.0,4.0,18.0,0.004,1152,1019
ddc68a8922,Featured,1.5,NIKON,NIKON Z 50,100.0,11.0,250.0,0.002,1143,1248
db791e5e9f,Featured,0.56,CANON,Canon EOS 6D,400.0,1.4,35.0,0.005,1548,8350
11fdd1f4da,Featured,0.8,CANON,Canon EOS 6D,100.0,14.0,85.0,5.0,1222,1202
c94c8216e6,Featured,1.78,FUJIFILM,X-T3,250.0,4.0,55.0,0.06666666666666667,1275,1249
5bd9e98c5c,Featured,1.5,CANON,Canon EOS 6D,3200.0,1.4,20.0,2.5,1279,2466
12d03c8be5,Featured,0.67,SONY,ILCE-7RM2,200.0,2.8,35.0,0.00125,1173,9004
3c10c4d2e7,Featured,1.5,CANON,Canon EOS 5DS,2500.0,5.6,400.0,0.00125,1960,2342
6f758f3409,Featured,0.67,CANON,Canon EOS 6D,100.0,1.4,50.0,0.0015625,1329,1108
af55e66d11,Featured,1.58,CANON,Canon EOS 700D,100.0,3.5,31.0,0.000625,2937,12579
ac48595be7,Featured,0.67,SONY,ILCE-7M3,200.0,2.5,85.0,0.000125,1498,1232
1ae8d6039c,Featured,0.67,NIKON,NIKON D500,160.0,4.0,27.0,0.0004,1018,1930
e6165985a5,Featured,0.66,NIKON,NIKON D3200,100.0,8.0,50.0,0.004,1395,5861
6b00bc7b1e,Featured,1.5,NIKON,NIKON D810,1250.0,1.4,20.0,20.0,1310,27499
ffdaa4c05e,Featured,0.8,NIKON,NIKON D7200,100.0,4.0,11.0,0.002,1393,6009
43fa3bddd0,Featured,0.67,NIKON,NIKON D7100,100.0,3.2,50.0,0.004,1277,1765
c5a4ffc998,Featured,1.52,CANON,Canon EOS 77D,100.0,7.1,300.0,0.00625,1615,6008
7f99d4e5d5,Featured,1.5,SONY,ILCE-6500,250.0,4.0,16.0,0.00625,2262,8097
2168be1f0a,Featured,1.5,CANON,Canon EOS 7D,100.0,8.0,50.0,0.004,1965,4675
c20b9a596a,Featured,0.67,SONY,ILCE-7RM2,800.0,4.5,70.0,0.008,1189,1619
169a097cbe,Featured,0.67,CANON,Canon EOS 5D Mark III,100.0,8.0,45.0,0.022222222222222223,1154,1536
14a501b2f1,Featured,1.33,HASSELBLAD,X1D II 50C,800.0,3.5,45.0,0.022222222222222223,1207,3385
6efa19c560,Featured,0.66,SONY,ILCE-7RM3,200.0,4.0,184.0,0.0025,1192,1680
7b2171e902,Featured,0.67,NIKON,NIKON D7100,100.0,2.0,50.0,0.004,1132,972
d455c8ea63,Featured,0.56,PANASONIC,DMC-G70,200.0,4.0,12.0,0.002,1279,2643
c9d23e3596,Featured,1.5,CANON,Canon EOS 6D,3200.0,3.2,50.0,0.01,1418,1763
53e1418115,Featured,0.67,CANON,Canon EOS 1200D,800.0,2.0,85.0,0.001,1274,10130
c4021fddb6,Featured,0.67,FUJIFILM,X-T20,200.0,8.0,128.0,0.016666666666666666,1245,5075
779a1d59f3,Featured,1.5,SONY,SLT-A65V,200.0,4.5,26.0,0.008,1438,4662
29300c5115,Featured,0.65,NIKON,NIKON D7500,200.0,3.5,50.0,0.003125,1336,1338
37176e364f,Featured,1.5,CANON,Canon EOS 5D Mark IV,250.0,7.1,150.0,0.003125,1297,1732
6f61e778ce,Featured,0.67,CANON,Canon EOS T7i,100.0,3.5,24.0,0.02,1346,2968
be910b6528,Featured,0.8,CANON,Canon EOS 80D,250.0,8.0,85.0,0.004,1155,2177
e46d4425e0,Featured,1.5,NIKON,NIKON D850,31.0,1.4,50.0,0.003125,1191,2707
eb1084908b,Featured,0.67,CANON,Canon EOS REBEL T5i,100.0,5.6,16.0,0.01,1348,14087
f9d6cb6925,Featured,1.5,NIKON,NIKON D750,100.0,3.5,70.0,0.001,1319,13426
f5b30f99ea,Featured,0.5799999999999998,NIKON,NIKON D5300,100.0,29.0,29.0,0.1,1296,1378
eb0e8d25ed,Featured,0.67,FUJIFILM,X-T2,320.0,2.8,35.0,0.008,993,1484
918d4ae7f9,Featured,0.75,PANASONIC,DMC-G7,200.0,6.3,19.0,0.002,1437,1327
0879fe4f18,Featured,0.66,NIKON,NIKON D7000,100.0,8.0,48.0,0.004,1561,14510
e40d27d0e5,Featured,0.67,CANON,Canon EOS 70D,160.0,1.8,28.0,0.000125,1286,2861
917f5b2a21,Featured,1.5,DJI,FC6310,100.0,4.5,8.8,0.0125,1110,2900
374ff218fc,Featured,0.67,CANON,Canon EOS 600D,100.0,9.0,43.0,5.0,1521,16579
5846574275,Featured,0.67,NIKON,NIKON Z 7,100.0,1.8,85.0,0.0025,1087,1479
33cde11144,Featured,1.5,NIKON,NIKON D7100,125.0,14.0,52.0,0.00625,2837,103806
bf98f8a7ad,Featured,0.67,CANON,Canon EOS 60D,320.0,4.0,50.0,0.01,2050,9312
a2c073aa15,Featured,1.5,NIKON,NIKON D800,200.0,3.5,50.0,0.0015625,1106,1707
d0a5063b41,Featured,2.05,NIKON,NIKON D3200,200.0,5.6,55.0,0.016666666666666666,2467,13746
0217de7c5f,Featured,0.67,SONY,ILCE-7M3,800.0,2.0,50.0,0.005,1194,1141
ca13bd4083,Featured,0.67,SONY,ILCE-5100,400.0,5.0,19.0,0.004,1275,2364
7af5496ccf,Featured,1.5,PANASONIC,DMC-GX7,500.0,5.3,88.0,0.005,1399,9857
b7996b8054,Featured,1.51,NIKON,NIKON D7000,125.0,6.3,18.0,0.02,2653,10554
34c87f3e1b,Featured,1.5,CANON,Canon EOS 77D,100.0,8.0,50.0,0.25,1238,8889
5ed2e10bec,Featured,0.56,SONY,ILCE-6000,100.0,7.1,30.0,0.0025,1261,1494
4bbd27361b,Featured,0.75,RICOH,PENTAX 645Z,400.0,6.7,120.0,0.00625,1279,923
72c5b85642,Featured,0.67,CANON,Canon EOS 600D,400.0,1.8,50.0,0.025,1466,5599
550d720331,Featured,0.8,NIKON,NIKON D5500,250.0,1.8,35.0,0.00125,1893,11793
2aab5a7a87,Featured,0.67,FUJIFILM,X100F,200.0,2.0,23.0,0.0005,1380,900
525c1f7d45,Featured,0.67,CANON,Canon EOS 6D,200.0,4.5,60.0,0.0025,1203,1624
8ffd6e201a,Featured,0.8,NIKON,NIKON D5300,100.0,1.8,35.0,0.0005,1186,1402
7c74c5c5ab,Featured,1.5,CANON,Canon EOS 5DS,50.0,2.8,24.0,30.0,1398,1446
6cca229e93,Featured,0.67,CANON,Canon EOS 6D,100.0,8.0,22.0,20.0,1150,635
972840b8fa,Featured,0.67,CANON,Canon EOS 5D Mark III,100.0,2.0,135.0,0.05,1141,5457
255ed85f2d,Featured,1.5,FUJIFILM,X-H1,2500.0,10.0,10.0,0.01,1571,1555
39caf6a0be,Featured,1.5,CANON,Canon EOS 9000D,200.0,5.6,18.0,0.00625,1320,7883
d9dd09722d,Featured,0.81,SONY,ILCE-6300,100.0,5.0,50.0,0.001,1986,1336
100c09c9a9,Featured,1.5,CANON,Canon EOS 80D,100.0,20.0,26.0,10.0,2175,7689
229c3d3539,Featured,0.64,NIKON,NIKON D610,160.0,5.6,35.0,0.005,1550,751
b1428b6d31,Featured,1.33,SONY,ILCE-6300,160.0,3.5,35.0,0.00025,1442,9950
3a504d8521,Featured,1.5,CANON,Canon EOS 5D Mark III,100.0,11.0,105.0,0.00625,1223,2771
be3ead2fd5,Featured,0.67,NIKON,NIKON D500,100.0,5.6,40.0,0.003125,1151,3034
ebdd74c057,Featured,0.67,CANON,Canon EOS 5D Mark III,100.0,20.0,16.0,0.02,1335,3870
f2319150d1,Featured,1.51,NIKON,NIKON D5100,100.0,3.0,60.0,0.0004,2969,3383
feb68d145b,Featured,0.67,CANON,Canon EOS 6D Mark II,100.0,2.8,45.0,0.001,1044,994
632b2eff4c,Featured,0.75,DJI,FC220,150.0,2.2,4.7,0.016666666666666666,1580,10100
799bbaacd9,Featured,1.54,SONY,ILCE-7RM2,500.0,13.0,20.0,0.004,1759,3820
185979b929,Featured,1.5,SONY,ILCE-7RM3,160.0,4.0,35.0,0.016666666666666666,1125,1035
b79f5a6501,Featured,1.5,SONY,DSC-RX100,125.0,7.1,37.1,0.00125,2774,1328
9222cf85b5,Featured,1.0,LEICA,LEICA Q (Typ 116),100.0,2.8,28.0,0.00025,1959,29078
a2a5392b20,Featured,0.66,FUJIFILM,X-T1,2000.0,10.0,23.0,0.01,2690,676924
218e77ed46,Featured,0.67,SONY,ILCE-6300,100.0,5.6,125.0,0.002,1573,1139
03d5cd783a,Featured,0.67,CANON,Canon EOS 550D,320.0,6.3,55.0,0.002,1567,1763
6c4ef91bf4,Featured,1.38,NIKON,NIKON D750,800.0,1.6,50.0,0.1,1322,1672
6810d5b3d0,Featured,1.5,NIKON,NIKON D5300,800.0,3.5,18.0,0.016666666666666666,1439,1620
c6aa65e9e6,Featured,0.67,FUJIFILM,X-Pro1,200.0,2.0,35.0,0.0003448275862068965,1038,485
48225bdf91,Featured,1.5,SONY,ILCE-7M3,100.0,7.1,194.0,0.002,1547,13258
e5d7a3bc52,Featured,1.78,SONY,ILCE-7M2,100.0,10.0,75.0,0.01,1454,15238
ab37d30ca8,Featured,0.67,CANON,Canon EOS 5D Mark IV,500.0,2.8,35.0,0.005,992,1945
f3a30b273b,Featured,0.67,NIKON,NIKON D5200,100.0,2.2,50.0,0.0008,1540,4183
a0f19c9fb0,Featured,0.67,SONY,ILCE-7M3,800.0,2.8,75.0,0.0003125,1360,1942
f9b734d9d3,Featured,1.6,CANON,Canon EOS 5D Mark II,200.0,11.0,24.0,0.01,1925,3568
359eb7533f,Featured,1.5,CANON,Canon EOS 6D,160.0,2.0,35.0,0.00025,1070,1424
9b0f48e57b,Featured,0.67,CANON,Canon EOS 700D,400.0,3.2,50.0,0.0025,1459,3225
f66a08da5b,Featured,1.52,NIKON,NIKON D3300,800.0,5.6,200.0,0.05,1524,2073
f203678479,Featured,1.5,NIKON,NIKON D610,100.0,2.8,50.0,0.016666666666666666,2126,7757
25d868a001,Featured,0.67,NIKON,NIKON D750,100.0,4.0,42.0,0.0005,1423,11337
2c8bfd4070,Featured,1.78,FUJIFILM,X-A2,800.0,1.0,12.0,0.00025,1574,12116
87deff19a4,Featured,1.5,NIKON,NIKON D810,50.0,4.0,120.0,0.003125,1235,1461
a8faf8af77,Featured,0.67,NIKON,NIKON D810,400.0,4.0,24.0,0.0025,1149,575
c982de8857,Featured,1.51,NIKON,NIKON D90,800.0,4.8,45.0,0.016666666666666666,3005,3983
768d4848b6,Featured,0.67,NIKON,NIKON D850,40.0,5.0,50.0,0.00625,1577,9875
f6d8623bd0,Featured,1.5,NIKON,NIKON Z 6,1250.0,7.1,14.0,0.01,1273,10573
ae10ae2716,Featured,1.5,CANON,Canon EOS 400D DIGITAL,100.0,5.0,61.0,0.005,1510,1829
bc5d50edb4,Featured,1.49,FUJIFILM,FinePix S5Pro,400.0,3.5,35.0,0.004,2125,16838
cee1564613,Featured,1.5,NIKON,NIKON D5300,560.0,5.6,20.0,0.016666666666666666,1105,1470
677c52a812,Featured,0.67,CANON,Canon EOS 6D,200.0,8.0,17.0,0.004,1138,7142
f294dc3d7c,Featured,1.78,SONY,ILCE-6300,800.0,3.5,20.3,0.000625,1496,3532
8c72faa3d9,Featured,0.67,CANON,Canon EOS 5D Mark III,100.0,4.0,105.0,0.004,970,2518
41cf182dd7,Featured,1.5,FUJIFILM,X-T1,100.0,1.4,35.0,0.0005263157894736842,1895,1751
3acfa74458,Featured,1.49,SONY,ILCE-7M2,800.0,2.5,55.0,0.004,1163,733
9ff3dec35a,Featured,0.67,SONY,ILCE-7RM2,100.0,7.1,24.0,0.005,1218,5189
c6ee309fb8,Featured,1.5,FUJIFILM,X-T1,250.0,2.5,56.0,0.0005,2131,5083
9b838ecbce,Featured,1.5,NIKON,NIKON D850,40.0,3.5,24.0,0.000625,1104,3255
9b125a77c0,Featured,0.67,CANON,Canon EOS 6D,500.0,4.0,40.0,0.000625,1207,4661
bf5c91c747,Featured,0.6999999999999998,CANON,Canon EOS 6D,160.0,5.6,38.0,0.0025,1047,3680
3d210012b3,Featured,1.5,CANON,Canon EOS REBEL T4i,100.0,1.8,50.0,15.0,1489,3711
d21b7814e0,Featured,1.5,NIKON,NIKON D3100,100.0,6.3,24.0,0.00625,2679,5861
26fc817cfc,Featured,0.67,SONY,ILCE-7M2,6400.0,4.0,24.0,20.0,1265,1511
2029ad73f6,Featured,0.67,SONY,ILCE-7M3,160.0,3.5,28.0,0.01,1522,4268
8e1639ce43,Featured,1.5,FUJIFILM,X-T20,250.0,8.0,27.0,0.0025,1468,1216
aeddd93577,Featured,0.67,NIKON,NIKON D3400,100.0,5.6,120.0,0.00125,1576,1468
d684659af2,Featured,1.5,NIKON,NIKON D750,400.0,3.5,18.0,0.0015625,1243,1672
df1bb113ef,Featured,0.7299999999999999,FUJIFILM,X-T20,800.0,5.6,50.0,0.0025,1173,1054
bfb78fa510,Featured,0.67,CANON,Canon EOS 70D,1250.0,4.0,17.0,15.0,1176,1698
ef15c721b7,Featured,1.05,SONY,ILCE-7RM2,100.0,2.8,100.0,0.005,1724,2164
a303477cd4,Featured,0.5999999999999999,DJI,FC2103,100.0,2.8,4.5,0.0125,1453,1446
455a297088,Featured,0.67,CANON,Canon EOS 6D,2500.0,1.4,24.0,1.0,1318,3162
3556f1c857,Featured,1.33,HUAWEI,KIW-L24,100.0,2.0,3.0,0.0010718113612004287,1910,6847
6476312706,Featured,1.5,CANON,Canon EOS 5D Mark III,100.0,5.0,210.0,0.003125,2348,27389
1fdb2e9012,Featured,1.5,CANON,Canon EOS 6D,100.0,9.0,35.0,0.003125,2707,14157
82d529d6f6,Featured,1.5,CANON,Canon EOS 5D Mark III,500.0,4.0,105.0,0.004,2523,6957
aedcb8320a,Featured,1.33,SAMSUNG,SM-G960U1,50.0,2.4,4.3,0.005319148936170213,1282,2566
71b8558250,Featured,1.6,CANON,Canon EOS 700D,640.0,9.0,41.0,0.0125,1470,3090
0fa2c89817,Featured,0.67,CANON,Canon EOS 5D Mark II,100.0,4.5,70.0,0.0003125,1460,1625
4b72de01fe,Featured,0.67,SONY,ILCE-7R,1600.0,8.0,300.0,0.003125,1262,9637
6675e1273f,Featured,1.5,FUJIFILM,X-T3,800.0,13.0,16.0,0.004545454545454545,1238,15605
7a893529c8,Featured,1.5,CANON,Canon EOS 5D Mark III,1600.0,4.0,24.0,0.0125,2247,14254
678a69d45f,Featured,1.5,CANON,Canon EOS 1000D,400.0,4.0,75.0,0.01,1572,4228
d52e564cb8,Featured,1.5,NIKON,NIKON D5200,100.0,1.8,50.0,0.008,1170,3657
97431de8a7,Featured,1.5,FUJIFILM,X-E1,200.0,1.4,35.0,0.000588235294117647,3027,49662
09f87147d9,Featured,1.5,CANON,Canon EOS 700D,100.0,2.2,50.0,0.002,1449,8745
1b0d1e3f81,Featured,1.5,CANON,Canon EOS 6D,100.0,4.0,40.0,0.0025,3040,5073
8cdedb056a,Featured,1.33,OLYMPUS,E-M10,200.0,16.0,40.0,0.003125,2247,6837
be8456d306,Featured,0.67,CANON,Canon EOS 6D,100.0,8.0,33.0,0.005555555555555556,1307,1699
b83c58dc9a,Featured,0.66,NIKON,NIKON D5000,200.0,11.0,48.0,0.002,2854,37476
361b85f62c,Featured,1.5,CANON,Canon EOS 70D,200.0,11.0,18.0,0.025,2750,5724
61b6f529f0,Featured,0.67,NIKON,NIKON D5300,160.0,3.5,18.0,0.004,1419,3924
cc17fc4426,Not Featured,0.66,NIKON,NIKON D7000,200.0,6.3,34.0,0.00625,3080,2160
38165fdf2a,Featured,1.32,SONY,ILCE-7RM3,100.0,2.8,135.0,0.00125,1295,2018
48af398624,Featured,0.67,NIKON,NIKON D7500,100.0,2.8,35.0,0.005,1168,1097
13f287416f,Featured,1.5,NIKON,NIKON Z 6,100.0,1.4,35.0,0.0125,1136,617
6288c38ad6,Featured,1.78,APPLE,iPhone 6s,25.0,2.2,4.2,0.008,2571,151926
d83b6a08e3,Featured,0.67,NIKON,NIKON D5300,640.0,1.8,50.0,0.00625,1330,2727
7aa3e7c5df,Featured,0.67,SONY,ILCE-6300,200.0,8.0,48.0,0.002,1021,1923
592f950c15,Featured,0.67,FUJIFILM,X-T20,800.0,5.0,16.0,0.0008,1077,1600
f1112838b1,Featured,0.75,PANASONIC,DMC-G80,320.0,2.8,24.0,0.016666666666666666,1263,676
cd348d7e5f,Featured,0.75,APPLE,iPhone 7 Plus,20.0,1.8,4.0,0.005,1491,3156
db0d0da8fd,Featured,1.5,CANON,Canon EOS 6D,125.0,6.7,85.0,0.011111111111111112,1593,3945
a120cb4d13,Featured,1.5,FUJIFILM,X-H1,400.0,5.2,301.1,0.03333333333333333,1360,2236
7140dca242,Featured,1.5,CANON,Canon EOS 6D,100.0,1.8,50.0,0.004,1523,2942
bc2d1ff2a2,Featured,0.75,CANON,Canon PowerShot SX510 HS,80.0,5.8,129.0,0.0015625,2167,36090
33a13881dc,Featured,0.8,SONY,ILCE-7M2,1250.0,1.8,50.0,0.008,1183,790
316a79375c,Featured,1.53,FUJIFILM,X-M1,100.0,5.6,50.0,0.001,1529,1497
0761ffbde8,Featured,1.5,FUJIFILM,X-T20,200.0,8.0,60.0,0.008,1351,1988
16d4f490ec,Featured,1.33,DJI,FC2103,100.0,2.8,4.5,0.03333333333333333,1529,6726
99f4702cac,Featured,1.25,APPLE,iPhone 6,32.0,2.2,4.2,0.0007836990595611285,2770,7506
cabd586ba3,Featured,1.5,CANON,Canon EOS 70D,400.0,2.8,75.0,0.0005,2133,3837
8bb4d05262,Featured,1.5,CANON,Canon EOS REBEL T4i,100.0,5.6,400.0,0.0015625,2965,10038
09fbc49c8e,Featured,1.57,SONY,ILCE-7M3,100.0,4.0,35.0,0.001,1318,14472
66704af01d,Featured,1.5,CANON,Canon EOS 7D,640.0,11.0,75.0,0.001,2124,19303
9e4850d483,Featured,0.67,CANON,Canon EOS 80D,160.0,2.5,24.0,0.00015625,1129,1453
1f6215b4dd,Featured,0.67,CANON,Canon EOS 5D Mark IV,800.0,16.0,40.0,0.005,1034,7101
30169d5797,Featured,0.67,SONY,ILCE-7M3,1250.0,2.8,31.0,0.025,1234,2135
963a43f066,Featured,1.5,NIKON,NIKON D3100,100.0,9.0,55.0,0.003125,1454,5449
099a9b1e9a,Featured,1.33,OLYMPUS,TG-5,100.0,3.5,6.4,0.00625,1234,2182
0df8be1b1a,Featured,0.67,SONY,ILCE-7M3,160.0,6.3,28.0,30.0,1452,21004
db992ee176,Featured,0.8,FUJIFILM,X-T20,500.0,6.4,18.2,0.004545454545454545,1610,6357
6e317a3bf9,Featured,0.8,CANON,Canon EOS 5D Mark IV,200.0,8.0,14.0,0.008,1345,619
2610c029cf,Featured,0.67,CANON,Canon EOS 70D,1000.0,3.5,18.0,0.00625,1613,20827
71323fc1fe,Featured,1.5,CANON,Canon EOS 5D Mark II,100.0,6.3,100.0,0.004,2367,5946
192847fc2e,Featured,0.67,CANON,Canon EOS 5D Mark IV,1600.0,3.2,50.0,0.000125,1547,926
f1e04dd6e7,Featured,1.5,CANON,Canon EOS REBEL T5,200.0,8.0,37.0,0.125,1965,3416
f78c9f61fb,Featured,1.5,CANON,Canon EOS 5D Mark II,100.0,8.0,55.0,0.06666666666666667,2441,16112
cac7de85e3,Featured,0.75,APPLE,iPhone 7 Plus,20.0,1.8,4.0,0.00125,1351,18484
d752543254,Featured,1.5,NIKON,NIKON D3100,100.0,8.0,44.0,0.003125,1409,2476
de650439af,Featured,0.76,NIKON,NIKON D3300,100.0,11.0,200.0,0.008,1994,9834
e4b50e5c85,Featured,0.67,CANON,Canon EOS 60D,100.0,4.0,40.0,0.003125,1572,915
ded9c9535f,Featured,1.5,CANON,Canon EOS 6D,640.0,1.8,50.0,0.01,2533,560930
aed8297ebe,Featured,0.67,FUJIFILM,X100F,500.0,2.8,23.0,0.001,1540,12575
f92cbe8283,Featured,0.67,NIKON,NIKON D750,200.0,4.0,86.0,0.001,1080,1812
c63d3774bc,Featured,0.67,CANON,Canon EOS 6D,200.0,1.4,35.0,0.0008,1134,793
05a047aeb5,Featured,1.51,PENTAX,PENTAX K-7,100.0,9.0,35.0,0.025,2714,38445
ea1cbaec6b,Featured,1.5,SONY,ILCE-7M2,800.0,4.0,35.0,30.0,2002,158484
a0420a4c8d,Featured,1.5,CANON,Canon EOS 6D,400.0,8.0,24.0,0.0025,1100,6865
d1d65b174d,Featured,0.63,DJI,FC2103,100.0,2.8,4.5,0.005,1318,537
e8a0b002aa,Featured,0.67,CANON,Canon EOS 750D,100.0,4.0,50.0,0.125,1053,2483
27c512780d,Featured,0.8,SONY,ILCE-7RM2,400.0,4.0,32.0,0.005,1125,722
79b1ad1a08,Featured,1.5,CANON,Canon EOS 60D,100.0,2.5,50.0,0.002,1459,1647
8421808569,Featured,0.67,NIKON,NIKON D3300,400.0,10.0,40.0,0.004,1161,767
1ace4235b9,Featured,1.5,FUJIFILM,X-T2,100.0,5.6,35.0,0.004,1478,4235
557d1ca7ab,Featured,1.4,FUJIFILM,X-T3,160.0,1.2,56.0,0.000125,1374,2507
49e08f8002,Featured,0.67,CANON,Canon EOS 7D,160.0,1.4,50.0,0.00125,1759,4685
14df309779,Featured,1.52,FUJIFILM,X-T1,400.0,2.8,35.0,0.0018181818181818182,2422,16421
e69a0fb184,Featured,0.67,NIKON,NIKON D5200,100.0,1.8,35.0,0.008,1173,795
2833d01953,Featured,1.5,CANON,Canon EOS 6D Mark II,100.0,2.8,135.0,0.0005,1244,7499
44d4c09e5c,Featured,1.78,SONY,ILCE-6000,200.0,1.8,50.0,0.001,1195,667
4ec37abb7a,Featured,0.8,CANON,Canon EOS 6D,320.0,7.1,95.0,0.016666666666666666,1459,3641
01167029a4,Featured,1.33,FUJIFILM,X10,400.0,9.0,7.1,0.00037037037037037035,2009,25800
e16db55a6c,Featured,1.5,CANON,Canon EOS 5D Mark II,200.0,2.8,75.0,0.004,1438,3968
7f963f5509,Featured,1.5,NIKON,NIKON D700,200.0,1.4,50.0,0.000625,2621,92725
6a6063c37b,Featured,1.5,CANON,Canon EOS 80D,100.0,4.0,24.0,0.00125,1086,2426
419527d1e5,Featured,1.0,DJI,FC6310,400.0,9.0,8.8,0.008333333333333333,1394,20990
6bbf5c144e,Featured,0.66,NIKON,NIKON D7000,125.0,2.2,35.0,0.0015625,1345,2663
6880a4bf80,Featured,1.5,CANON,Canon eos 1200D,100.0,13.0,55.0,1.0,1002,3384
7d37093a2e,Featured,1.5,SONY,SLT-A77V,50.0,11.0,15.0,30.0,1024,1214
a349f9ab1d,Featured,1.5,SONY,DSLR-A850,100.0,5.6,75.0,0.003125,1550,3001
